"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MCHR2-AS1",0.514470133453224,1.76795209180581,0.028,0.022,1
"AC006115.7",0.514516665556686,1.17426442450952,0.143,0.13,1
"RP11-527D7.1",0.514744072804806,0.97222037668061,0.039,0.032,1
"FLJ13224",0.514792519042387,0.669407603420485,0.017,0.012,1
"ASXL1",0.515209775968487,0.281030936390651,0.874,0.944,1
"RP11-397G17.1",0.515345081457666,5.35635955727803,0.017,0.012,1
"WNT8B",0.515345081457666,1.25877730498994,0.017,0.012,1
"RP11-97N19.4",0.515345081457666,0.385559704532008,0.017,0.012,1
"SLCO2B1",0.515516195050372,0.217830214424227,0.05,0.059,1
"RNFT2",0.515607519075164,-0.513464896121879,0.12,0.134,1
"ZNF536",0.515836583423151,4.02926004236927,0.076,0.088,1
"OR10H5",0.515897951647938,1.16999767326017,0.017,0.012,1
"PAK5",0.51615842834204,-0.282486745435239,0.039,0.047,1
"RP1-315G1.3",0.516594915504745,1.34877108156263,0.073,0.085,1
"RP5-908M14.9",0.516613545529431,-0.40928159553736,0.031,0.024,1
"CTD-2280E9.1",0.516649601537671,-0.221084655998615,0.042,0.034,1
"LINC02224",0.51686737060534,0.70526546015009,0.036,0.03,1
"DBN1",0.517126775510759,0.270959706416302,0.092,0.104,1
"HNRNPD-DT",0.517593949358194,0.388926578225893,0.165,0.182,1
"ZNF131",0.517644017216638,0.304978048987612,0.933,0.956,1
"ZSWIM3",0.517655645343259,0.424982824980842,0.087,0.099,1
"RP11-459F6.1",0.517813497591575,0.115960035653529,0.031,0.024,1
"XXbac-B476C20.14",0.518091540207361,0.583138512049928,0.014,0.01,1
"LINC02870",0.518093637248192,0.785273119290268,0.036,0.045,1
"RP11-43D2.2",0.518112505472714,-0.293184353668877,0.017,0.012,1
"SCARA3",0.518112505472714,0.402258918590423,0.017,0.012,1
"SSBP2",0.518553946643974,0.115825399388964,0.983,0.991,1
"LINC02223",0.518569028119284,-0.824872227655835,0.067,0.057,1
"FAM189A1",0.51857920581675,-0.417273546810708,0.115,0.13,1
"CTA-414D7.1",0.518586365392156,0.681513825518213,0.059,0.068,1
"C1orf167",0.518641827020935,0.935557409559005,0.028,0.035,1
"RP11-50I19.2",0.518641827020935,-0.285436953858444,0.028,0.035,1
"CLASP2",0.518654715787687,0.277547341621601,0.938,0.974,1
"TINAG",0.518666911018192,-0.989255329237457,0.017,0.012,1
"DNAJB12",0.518687668305668,0.511103425635029,0.672,0.731,1
"RP11-398J10.2",0.519221622926697,0.990589640558282,0.017,0.012,1
"TSPAN10",0.519235683006031,1.9402768264306,0.045,0.037,1
"SLC22A6",0.519624719073794,0.676357859812663,0.073,0.085,1
"RP11-478C6.7",0.519717443592273,0.715258934246934,0.031,0.038,1
"RP11-655G22.3",0.519917083910753,2.63299795309385,0.028,0.022,1
"HEATR6-DT",0.520139638282482,-1.09063346264358,0.025,0.032,1
"FREM2",0.520219620180752,1.23358610154889,0.034,0.042,1
"RP11-38L15.2",0.520770105516513,1.65427998117575,0.078,0.09,1
"EPHA7",0.521083939336593,-1.22231432470617,0.031,0.038,1
"HTRA1",0.521146268905861,1.98226883344603,0.014,0.01,1
"SLCO1A2",0.521247216711925,-0.215381239606231,0.036,0.03,1
"ASRGL1",0.521441202819157,0.171194017269901,0.415,0.441,1
"CTC-347C20.1",0.521443529435128,2.78013249271067,0.017,0.012,1
"GLOD5",0.521745260407613,-0.286614792113729,0.07,0.059,1
"CEMIP",0.521938327398261,3.39284636395922,0.064,0.055,1
"ADNP",0.522172511872391,0.299353551061284,0.894,0.966,1
"VIL1",0.522290993635761,-0.729846671978659,0.048,0.057,1
"SLC26A4-AS1",0.522370751494171,1.16232329219179,0.014,0.01,1
"PCOLCE",0.522679534441158,0.741967910927614,0.05,0.042,1
"DBNDD1",0.522983546747801,0.292321145651169,0.014,0.01,1
"IGFBP7-AS1",0.5234253558954,-0.524497951554326,0.045,0.054,1
"RP4-633I8.4",0.523506338904754,0.129341750532627,0.045,0.037,1
"ZNF787",0.523551884199526,0.468018813228764,0.468,0.501,1
"CHRDL2",0.52359671087915,1.36655657545918,0.014,0.01,1
"RP11-268P4.4",0.52359671087915,0.587802174408898,0.014,0.01,1
"RP11-358L8.1",0.52359671087915,1.33910245702917,0.014,0.01,1
"RP1-193H18.3",0.523671508471601,0.26168760483335,0.022,0.029,1
"RP1-199L16.2",0.523674374808022,2.10696151683598,0.067,0.058,1
"LINC02023",0.523705397859512,1.26308137873818,0.028,0.022,1
"EML6",0.523942611142393,2.8911814274319,0.062,0.072,1
"AC005281.1",0.524186295377871,0.733362405716639,0.09,0.102,1
"GAL3ST2",0.524210243565709,2.52079904416869,0.014,0.01,1
"RP11-361H10.7",0.524210243565709,1.16468034845096,0.014,0.01,1
"RP4-660H19.1",0.524587803170839,3.21681974767997,0.045,0.054,1
"TMPRSS3",0.524824144484119,1.31674009804136,0.014,0.01,1
"RP11-633P16.1",0.525079366898411,2.06482249087555,0.025,0.02,1
"RP11-410K21.2",0.525438413310176,-1.53811835388039,0.014,0.01,1
"GCLM",0.525573431067502,0.90968335988597,0.3,0.285,1
"ZNF221",0.525816117259524,0.233068341864453,0.028,0.022,1
"RSPH9",0.525980208799029,3.28187294353603,0.042,0.05,1
"RP11-486O13.2",0.526053049718828,1.00486419347077,0.014,0.01,1
"ALOX12",0.526053049718828,1.15407481053854,0.014,0.01,1
"DCTN6",0.526121435447228,0.623707319514259,0.639,0.686,1
"HTT-AS",0.526282146235591,0.779636824603179,0.05,0.059,1
"RAPGEF3",0.526325729217048,0.707608325913882,0.059,0.069,1
"LINC02801",0.526668053384172,0.572085684016157,0.014,0.01,1
"AC073115.6",0.526668053384172,0.57306450489908,0.014,0.01,1
"LINC01205",0.526830557537596,1.9448712146036,0.092,0.105,1
"RP1-158P9.2",0.527117051248735,0.136465208499407,0.134,0.12,1
"ODAD2",0.527269492123744,1.18217934678273,0.039,0.047,1
"MAMSTR",0.527281570653836,0.296056877388322,0.025,0.032,1
"FAM71F1",0.527283423979463,1.62188608646572,0.014,0.01,1
"LINC01919",0.527283423979463,1.4815903190687,0.014,0.01,1
"CRYM",0.52731682409657,1.0610051271145,0.059,0.07,1
"ATAD3C",0.527323602382579,1.70413294456353,0.084,0.099,1
"LINC02315",0.52758941404201,2.34912769594793,0.028,0.035,1
"RP4-800F24.1",0.527719476534672,-1.0805414591956,0.02,0.025,1
"LINC02381",0.527931177521556,0.390482835029877,0.028,0.022,1
"AC005786.7",0.52798359898,0.331225296335932,0.154,0.166,1
"ZNF287",0.528074398187489,-0.137846713565628,0.036,0.044,1
"LINC01891",0.528515264648664,0.790148918775483,0.014,0.01,1
"ALDH3A1",0.528515264648664,1.87887374970142,0.014,0.01,1
"RP11-727F15.9",0.528561949586577,2.260251609033,0.036,0.045,1
"COL11A1",0.528890977809214,0.930567532729166,0.098,0.11,1
"CTD-2066L21.3",0.529000815883299,1.21050584172536,0.115,0.13,1
"SLC13A1",0.529131734064849,-1.62949869748266,0.014,0.01,1
"AC004076.5",0.529131734064849,1.48469650857254,0.014,0.01,1
"RP11-494B22.2",0.529131734064849,1.55270027772642,0.014,0.01,1
"CD38",0.529457912472342,0.589841773501676,0.557,0.617,1
"TRPM4",0.529547266762092,-1.21478618609627,0.025,0.032,1
"CTC-203F4.2",0.529639962178082,-0.19450579725864,0.022,0.029,1
"CELF5",0.529725689749489,0.279759613164186,0.081,0.071,1
"CLVS2",0.52974856909553,1.03699129787721,0.014,0.01,1
"LINC02519",0.52974856909553,0.290720719218488,0.014,0.01,1
"RP11-94H18.1",0.52974856909553,1.61726354907612,0.014,0.01,1
"FBP2",0.52974856909553,0.962416497263357,0.014,0.01,1
"FAM9C",0.529925363451427,1.37560304067961,0.025,0.032,1
"LINC01608",0.530066202628725,1.24372534047504,0.039,0.047,1
"EPHA5",0.530290644000753,1.67496241580064,0.078,0.092,1
"RP11-286H14.4",0.530365769409732,1.2940503112069,0.014,0.01,1
"CLDN10-AS1",0.530474961039846,3.49735526152573,0.028,0.022,1
"ZNF610",0.53070093826521,1.30718469516425,0.031,0.038,1
"OR8J1",0.530761793968473,0.968964331170378,0.064,0.055,1
"CDA",0.530787291747703,0.742869672992249,0.048,0.057,1
"RP11-697H9.2",0.530972471516015,-0.558266877267345,0.036,0.044,1
"FAF1-AS1",0.530983334675635,0.515318654977684,0.014,0.01,1
"C2orf73",0.530983334675635,1.24766665586856,0.014,0.01,1
"RP11-157K17.7",0.530983334675635,1.04325271810061,0.014,0.01,1
"PAQR6",0.531026634807751,1.3951607146738,0.154,0.171,1
"RP11-406A20.1",0.531311599696466,-0.557610995637892,0.039,0.047,1
"EPB41L1",0.531457974504211,1.19258420615474,0.064,0.056,1
"RP11-265F19.1",0.531749182438107,0.260127987237152,0.028,0.022,1
"C12orf42",0.531953350637594,2.98307688987228,0.073,0.065,1
"CARNS1",0.532174267315594,0.258770633140833,0.028,0.022,1
"C18orf63",0.532219558731038,1.29529954415795,0.014,0.01,1
"BPI",0.532219558731038,2.27290827431763,0.014,0.01,1
"RP11-797A18.6",0.53222893320893,-0.563232431238851,0.19,0.2,1
"HIPK4",0.532599524217836,0.20107924302607,0.028,0.022,1
"RP11-712B9.2",0.532736482343505,2.08357461271173,0.081,0.074,1
"PHLPP1",0.532786146989368,0.280088297553057,0.924,0.987,1
"DNAH10OS",0.532838216852678,0.703428769881505,0.014,0.01,1
"LRRC43",0.532870429859477,0.78630127790544,0.039,0.047,1
"ITGAX",0.532890494883985,0.662542675861875,0.585,0.591,1
"FRMPD3",0.533220636082102,0.490880105843628,0.053,0.061,1
"LAX1",0.533280199092814,-0.335343283732703,0.095,0.108,1
"RP11-47G4.3",0.533334395392683,1.05461546452739,0.025,0.032,1
"OR1M1",0.533457238590297,1.18492695750462,0.014,0.01,1
"RADX",0.533457238590297,-1.05331427091214,0.014,0.01,1
"RP11-544I20.2",0.53366341836696,-1.1143289401784,0.02,0.025,1
"AC007743.1",0.533713859948073,0.508220326151438,0.025,0.032,1
"LINC01013",0.533876325983662,0.890479114407232,0.028,0.022,1
"CTC-269P20.2",0.534076623607859,1.1729234835733,0.014,0.01,1
"NID2",0.534089276497424,-0.691558419297842,0.02,0.025,1
"TTN",0.534328372760463,1.26052954252478,0.062,0.071,1
"RP11-571L19.7",0.534329437966099,0.850596599427785,0.062,0.072,1
"TRPC6",0.53462588362926,-0.165436024984046,0.073,0.083,1
"AC005306.3",0.534630843677964,0.44699618074113,0.09,0.1,1
"DOCK1",0.534647316241081,2.37286257692354,0.16,0.145,1
"F2",0.534696371568483,1.01556045927333,0.014,0.01,1
"LINC02165",0.534696371568483,0.964678976308196,0.014,0.01,1
"AGR2",0.535316482134446,-0.571530140490756,0.014,0.01,1
"IFIT1B",0.535316482134446,1.17386767251034,0.014,0.01,1
"BAG3",0.535355581392994,1.10918043398796,0.025,0.02,1
"LINC00243",0.535682142639896,1.62551540044342,0.05,0.043,1
"LINC02539",0.535804661848754,0.755625306964017,0.025,0.02,1
"CASC16",0.535978813793377,1.78424954060439,0.011,0.008,1
"ERICH4",0.535993508176869,1.32260545591018,0.025,0.032,1
"FER1L6-AS2",0.536044209397717,0.340078658484988,0.022,0.029,1
"RP5-1015P16.1",0.536045372409628,2.05583278878069,0.118,0.13,1
"C9orf72",0.536137956470382,0.747147876225982,0.367,0.398,1
"SLC18A1",0.536678432419454,1.40381571764906,0.011,0.008,1
"RP11-756K15.2",0.536678432419454,2.01167247013683,0.011,0.008,1
"DCBLD2",0.536795782972186,-0.821830732000346,0.05,0.042,1
"ITGA7",0.53697769126517,1.54011256564169,0.028,0.035,1
"PTPRD-AS1",0.537378510072173,1.65349213317516,0.011,0.008,1
"ALDOB",0.537378510072173,1.27003825007655,0.011,0.008,1
"COL17A1",0.537378510072173,1.13908057945949,0.011,0.008,1
"RP1-147M19.2",0.537651341367009,-0.33841258324663,0.022,0.029,1
"TBC1D19",0.53789870587853,0.582326745015697,0.964,0.986,1
"AC011294.3",0.538079046263223,1.41303250242202,0.011,0.008,1
"DDX3ILA1",0.538079046263223,2.38274719605774,0.011,0.008,1
"RP5-1039K5.17",0.538079046263223,2.82210057744737,0.011,0.008,1
"PTCSC2",0.538455813838352,2.91800037143171,0.022,0.029,1
"TBC1D9",0.538659279816476,0.102450627460407,0.025,0.032,1
"SNHG5",0.538970057686195,0.143900235175667,0.989,0.995,1
"RP11-382N13.7",0.53940965696324,1.74429591871081,0.042,0.035,1
"RP11-77K12.4",0.539422148144382,2.01114445846101,0.025,0.032,1
"RP11-184A2.3",0.539481492300312,1.34149977173486,0.011,0.008,1
"ARHGEF15",0.539481492300312,1.55032846987358,0.011,0.008,1
"LINC01162",0.539778159581395,3.22491917042646,0.059,0.05,1
"RB1-DT",0.539854904611118,1.54283238470557,0.025,0.02,1
"RP11-1129I3.1",0.539901945808048,-2.15491672077702,0.064,0.072,1
"LINC02254",0.54008638072544,-0.75659567965627,0.078,0.088,1
"LINC02885",0.540090572494902,-0.551814198944281,0.081,0.07,1
"LINC01811",0.540130796085218,1.47849033931562,0.109,0.122,1
"AP001601.2",0.540183401162966,3.10019979446939,0.011,0.008,1
"CPEB1-AS1",0.540248936470122,0.854531493873256,0.062,0.053,1
"BOD1L1",0.540250812139836,0.539647770397208,0.776,0.873,1
"ADCY6",0.540262155410956,1.76201202522348,0.056,0.066,1
"LINC02326",0.540428131144958,-1.90029272302457,0.056,0.065,1
"RP11-81F8.1",0.540694398285627,1.53632819948387,0.098,0.111,1
"RP11-360F5.3",0.540885766597185,1.29953098780378,0.011,0.008,1
"TTC16",0.540885766597185,1.05069379690606,0.011,0.008,1
"LINC02721",0.540885766597185,0.117317207795471,0.011,0.008,1
"CTD-2302E22.4",0.540885766597185,0.637925779835027,0.011,0.008,1
"LINC02126",0.540885766597185,1.46194807128552,0.011,0.008,1
"RP11-609N14.1",0.541254393470092,0.85119429150313,0.017,0.022,1
"DYNLT4",0.541588588107897,3.19060987674143,0.011,0.008,1
"RP4-561L24.3",0.541588588107897,1.37205849872004,0.011,0.008,1
"CBLIF",0.541588588107897,0.602007641781935,0.011,0.008,1
"RP11-356K23.2",0.541588588107897,1.52299527377966,0.011,0.008,1
"RDH8",0.541588588107897,1.48655474697542,0.011,0.008,1
"GALP",0.541588588107897,1.63631857285142,0.011,0.008,1
"BBOX1",0.541659918624731,0.541332275447914,0.025,0.02,1
"RAB9B",0.541702051737467,0.137395412696038,0.042,0.05,1
"CPA6",0.541856703794694,1.08712207368423,0.7,0.797,1
"RBM5",0.541922597653905,0.491591848172255,0.922,0.952,1
"NFYA",0.541984989480235,-0.24559436957589,0.275,0.251,1
"PFN3",0.542291865198684,1.2477174373892,0.011,0.008,1
"MYO7A",0.542291865198684,1.66055252962379,0.011,0.008,1
"LINC01681",0.542487211318663,2.51487158307617,0.022,0.029,1
"DRAIC",0.542806767908543,0.225213734101551,0.104,0.093,1
"SYT3",0.542861738175725,1.00481255824399,0.025,0.032,1
"RP11-445N18.5",0.542891177056237,1.05636571739886,0.022,0.029,1
"ATAD3B",0.542962637209603,0.627366598252003,0.594,0.642,1
"OR11A1",0.542995597371775,1.05256093633865,0.011,0.008,1
"LINC01905",0.542995597371775,1.24898317787165,0.011,0.008,1
"RP11-328L16.1",0.543699784128054,1.46405219002695,0.011,0.008,1
"PAX6",0.543699784128054,1.21465743088059,0.011,0.008,1
"RP11-664H17.2",0.543699784128054,1.31186683170398,0.011,0.008,1
"DMWD",0.543716223926997,0.446072890360663,0.028,0.022,1
"RP11-750H9.7",0.543834270115911,0.983474985261956,0.305,0.336,1
"FAM13C",0.543846626709779,3.44061255500578,0.05,0.043,1
"RP11-241G9.3",0.543895176469555,1.28395010025359,0.042,0.035,1
"FAM66A",0.544373075633093,1.65383251823505,0.025,0.02,1
"IGDCC4",0.54439394450256,0.613590077258031,0.025,0.032,1
"OR2B6",0.544404424967056,0.948986438096076,0.011,0.008,1
"RP11-313F23.4",0.544769679700759,-0.16312775311989,0.034,0.041,1
"ZC3H6",0.545028772946908,0.693908617232506,0.232,0.22,1
"LINC02660",0.54510951938697,1.3007297766101,0.011,0.008,1
"LINC00482",0.54510951938697,0.901967770254956,0.011,0.008,1
"RP11-138E9.3",0.54510951938697,1.29607163581833,0.011,0.008,1
"AC010105.1",0.54522147197691,0.796273333830099,0.02,0.025,1
"SYT12",0.545391317388504,1.22097560377037,0.062,0.071,1
"RBAKDN",0.545457354202977,0.550843484804234,0.056,0.047,1
"AL133243.1",0.545580504528166,0.456104699022363,0.132,0.146,1
"AC012370.3",0.54565192245861,0.901517981339413,0.02,0.025,1
"PNPLA7",0.546085998875738,0.767507207600636,0.359,0.391,1
"TLX1NB",0.54614458871949,1.21893408956415,0.034,0.027,1
"LINC01357",0.546208708668931,1.79299694180525,0.045,0.053,1
"C3orf85",0.546513328824871,1.85063482437464,0.02,0.025,1
"NOTO",0.546521066955564,0.946031671811781,0.011,0.008,1
"RP11-431M7.3",0.546521066955564,0.986072023115204,0.011,0.008,1
"RP11-214K3.19",0.546521066955564,0.935672660510429,0.011,0.008,1
"RP11-433J8.1",0.546521066955564,-0.930803115867305,0.011,0.008,1
"OR3A3",0.546521066955564,1.27173058641523,0.011,0.008,1
"RP11-353P15.2",0.54673883199984,2.18413996751022,0.053,0.063,1
"EPC2",0.546879827700754,0.487240500856191,0.784,0.875,1
"RP11-539G18.3",0.546939057978218,1.35368585176245,0.022,0.029,1
"LINC02377",0.547218450820893,1.1026043887905,0.036,0.044,1
"S100A8",0.547227519093897,-2.14024938204934,0.011,0.008,1
"ZNF750",0.547227519093897,2.88220505079127,0.011,0.008,1
"RP11-417L19.6",0.547344666330255,0.348745050913711,0.022,0.029,1
"RP11-798K3.2",0.547371820966675,3.05311513302793,0.067,0.059,1
"RAB44",0.54754664418265,0.845534663535243,0.608,0.63,1
"NDUFV2-AS1",0.547598848761222,-0.151345974744535,0.221,0.231,1
"LINC01547",0.547750423437677,1.12807573193552,0.022,0.029,1
"LINC02609",0.547806700157397,-0.655097332027641,0.02,0.025,1
"HNF1B",0.547806700157397,0.817738226892647,0.02,0.025,1
"TDRD10",0.548238159949367,-0.636373738073769,0.02,0.025,1
"RP11-204A14.1",0.548238159949367,0.850402075540531,0.02,0.025,1
"SPTY2D1",0.548308643104464,0.546566473942615,0.501,0.555,1
"AC138969.4",0.548347284436809,0.389443176603743,0.459,0.464,1
"SLC6A17",0.54864177754269,1.24336375535765,0.011,0.008,1
"RP11-567M16.1",0.54864177754269,0.26518216369462,0.011,0.008,1
"ARHGAP20",0.548841642013896,0.390669662325927,0.048,0.041,1
"SLCO6A1",0.549364675345218,-0.255903036874894,0.025,0.02,1
"LGI1",0.549893594358436,0.798728804522947,0.084,0.098,1
"TAF1L",0.550057838157409,1.25091287511186,0.011,0.008,1
"EFNA5",0.550165975728756,1.6821575749654,0.048,0.056,1
"RP11-503C24.4",0.550397973807952,0.982422496976438,0.02,0.025,1
"RPS24",0.550521794053059,0.124264328218695,1,1,1
"RP11-90K6.1",0.550766542998121,0.634356460683309,0.011,0.008,1
"LINC02548",0.550766542998121,1.03270961715631,0.011,0.008,1
"CTC-459F4.9",0.550954652008472,-1.29833667331679,0.017,0.022,1
"DNAH1",0.551080447311782,0.762274983063578,0.482,0.509,1
"NR3C1",0.551121349249358,0.354101383973558,0.874,0.945,1
"SYTL5",0.551153768372964,-1.34549370102907,0.048,0.04,1
"RBMS2",0.551388103077149,0.69034446957397,0.711,0.778,1
"AC010880.1",0.551585561012889,0.601060481396535,0.084,0.095,1
"RP11-530I17.1",0.551641022338699,1.06108180459398,0.025,0.02,1
"RP11-316M20.3",0.551695869854261,0.562444320843591,0.02,0.025,1
"ACTN1-AS1",0.551701146560371,2.0771804949809,0.025,0.032,1
"RP11-981G7.1",0.551950964127148,1.20588271345096,0.028,0.035,1
"RP11-426A21.2",0.552133397452834,0.561506668546684,0.134,0.123,1
"RP11-310P5.1",0.552185299176792,0.40565386281256,0.011,0.008,1
"FEZ1",0.552195808098677,0.727804774231564,0.123,0.134,1
"CABP1",0.552347352453768,0.791460561258182,0.017,0.022,1
"PCDH15",0.552949135202634,3.27537153575397,0.303,0.297,1
"CTD-2313J23.1",0.552995267841731,1.08318411064539,0.02,0.025,1
"CR1",0.553022682888022,-3.38424182119386,0.039,0.046,1
"STAC",0.553025601644995,0.672371325923266,0.039,0.047,1
"RP11-51J9.7",0.553126632552579,0.387186332537557,0.036,0.044,1
"LINC01289",0.553276778371383,-0.312444609752106,0.017,0.022,1
"MAOB",0.553276778371383,1.19835191766427,0.017,0.022,1
"P2RX7",0.553382336065242,0.862371015350807,0.468,0.476,1
"LINC02309",0.553446588139359,-0.246356194227153,0.022,0.029,1
"GNA15",0.5534848099272,0.401083593105666,0.966,0.99,1
"TMEM52",0.553605847243581,-0.407431425611262,0.011,0.008,1
"RP11-238K6.2",0.553632072923284,1.672978114241,0.025,0.032,1
"C1QTNF12",0.553661423334814,1.03381758327203,0.05,0.043,1
"AC060834.3",0.553713019739951,4.43857888052345,0.064,0.056,1
"BVES-AS1",0.553862366011972,1.13661260638666,0.02,0.025,1
"RP11-582C12.1",0.554114361148107,-0.825337773099935,0.036,0.044,1
"RP11-4O3.1",0.554309684148631,1.87165302672723,0.056,0.048,1
"RORA",0.554486174231906,-0.703921186959453,0.286,0.272,1
"IKZF2",0.554840073472595,2.13214051681395,0.048,0.056,1
"AP2A1",0.555162224370817,0.697539943329824,0.639,0.746,1
"VAMP3",0.555174628222549,0.564335893144626,0.476,0.513,1
"MKX",0.555293569914147,1.31036615707668,0.022,0.018,1
"FAM160A1",0.555575682012408,-0.70912408962208,0.104,0.092,1
"RP11-556N4.1",0.555603691025973,0.336418173315995,0.017,0.022,1
"RP11-144G7.4",0.555603691025973,0.367095133192406,0.017,0.022,1
"GFPT2",0.555620842781998,-0.188670253500432,0.07,0.061,1
"RP11-296E7.3",0.55567631501235,-0.165157957788141,0.034,0.041,1
"TRPM8",0.5560330195075,1.20377546717308,0.02,0.025,1
"RP3-402G11.27",0.556207574116799,0.833036607369523,0.025,0.02,1
"PLIN2",0.55627621426701,0.386012566913511,0.843,0.807,1
"LINC00407",0.556422412864373,2.31781002118077,0.036,0.044,1
"RFX6",0.556487039021364,1.07409625153592,0.014,0.019,1
"RP11-74K11.2",0.556535792164277,0.833626516003066,0.017,0.022,1
"APBA1",0.556571831494802,1.92230808108116,0.129,0.145,1
"PDZD8",0.556621161219656,0.613057430023009,0.821,0.853,1
"ADAT3",0.556902441642187,1.08486015725058,0.02,0.025,1
"COL15A1",0.557002128448753,0.961945959329993,0.017,0.022,1
"CDKL5",0.557332214994748,0.770197082735133,0.137,0.148,1
"ZNF354C",0.557346059055982,0.213831642466855,0.042,0.05,1
"LINC02076",0.557460986088094,0.933162802218577,0.109,0.1,1
"RP11-932A10.3",0.557772525625058,0.878416699230895,0.02,0.025,1
"RP11-702L15.4",0.557821366901701,-0.260407158375853,0.087,0.099,1
"FBN3",0.557988290123894,0.9211518753238,0.076,0.086,1
"ZNF541",0.558284723501524,1.33233552959434,0.039,0.033,1
"RP11-239H6.2",0.558299003653773,-0.778798327069103,0.118,0.128,1
"FAM83A",0.558771483131723,-1.07540331647261,0.031,0.037,1
"MMAA",0.558783422128493,1.18899440537167,0.098,0.088,1
"UPK3BL2",0.558833526073068,1.27480736292199,0.064,0.075,1
"ASCC1",0.558920900389007,0.592963779552366,0.602,0.684,1
"ZNF181",0.559065913211901,1.8784510218784,0.036,0.044,1
"CD3G",0.559078890469908,1.10677994337054,0.02,0.025,1
"CRPPA-AS1",0.559137843981854,2.80170755877215,0.045,0.053,1
"RP11-423B13.1",0.559254919439919,-3.24889541708581,0.05,0.059,1
"BCL7B",0.559394749834975,0.878583742567567,0.611,0.629,1
"GS1-256O22.5",0.559471466394669,0.346311142198849,0.067,0.076,1
"ACKR4",0.559487276119014,-0.163310109657067,0.031,0.037,1
"ZSWIM4",0.559513016777309,0.131746942700254,0.403,0.386,1
"CRTAM",0.559804136874626,1.55453320048747,0.017,0.022,1
"RP11-585P4.5",0.560051086143163,-0.172780462057193,0.09,0.1,1
"RP11-288L9.4",0.56027180201598,0.972935565518387,0.017,0.022,1
"RP11-71E19.1",0.56027180201598,1.01640766549888,0.017,0.022,1
"BCAR3",0.560414301095924,1.79341073694146,0.204,0.223,1
"RGS17",0.560418574467477,0.415005029863531,0.039,0.046,1
"RP6-159A1.3",0.560529352889365,-1.20579916090489,0.028,0.034,1
"LINC02438",0.560533732570408,2.16148184562035,0.067,0.059,1
"RP11-351C21.2",0.560542458526235,0.128776545562221,0.014,0.019,1
"RP11-272L14.3",0.560542458526235,-0.762055606981827,0.014,0.019,1
"DDX52",0.560546848364164,0.438340460551324,0.779,0.905,1
"WDR72",0.560616117057489,0.651850675153787,0.042,0.035,1
"LDLRAD1",0.560739656399944,1.14398819829877,0.017,0.022,1
"POLG-DT",0.560812611523341,0.814399438121622,0.022,0.029,1
"RP5-892C22.1",0.560928341382501,0.594126156135931,0.048,0.041,1
"ENO4",0.561416420871468,0.987670619575788,0.034,0.027,1
"TENT5D",0.561497198685163,1.19878286179654,0.076,0.068,1
"TDP1",0.56149857852262,0.819174657963121,0.356,0.39,1
"CTC-529I10.1",0.561513508064841,0.727353564451011,0.034,0.041,1
"MAGEC3",0.561558545603606,0.875879829570584,0.014,0.019,1
"ENAH",0.561691222386606,-0.881186818356614,0.118,0.128,1
"PABPN1L",0.561711661606793,-0.669049756795874,0.025,0.02,1
"LINC02089",0.561711661606793,0.993649537924627,0.025,0.02,1
"CCDC38",0.56190738742031,0.46105507772025,0.056,0.065,1
"RP11-325K19.7",0.561996049377229,-0.136845914812003,0.031,0.037,1
"AC073218.3",0.562094838304788,1.68295471039225,0.022,0.018,1
"SLC22A14",0.562612963373242,0.620464502939433,0.017,0.022,1
"ANO5",0.562687954034873,2.42155825293218,0.154,0.168,1
"AC104653.1",0.562713838894397,1.57392985522922,0.031,0.037,1
"MAST3-AS1",0.562735274757899,-0.756638804993195,0.011,0.015,1
"GRB2",0.562769217698814,0.232911746724929,0.986,0.998,1
"RP11-493L12.3",0.56299436566232,1.12355925578735,0.034,0.027,1
"AC091633.3",0.563069723733585,1.45482315408326,0.022,0.018,1
"ZNF638",0.563076275874318,0.424909584259949,0.868,0.923,1
"RP11-852E15.2",0.563296996686353,-1.47637062132125,0.011,0.015,1
"TGFBR3",0.563386151051047,2.11552798316166,0.104,0.116,1
"RP11-962G15.1",0.563417680174733,-0.303141043011395,0.165,0.178,1
"RP11-353M9.1",0.563552191395376,0.891279268753625,0.025,0.02,1
"MARCHF10-DT",0.563591114976825,1.12756505339595,0.008,0.012,1
"CCDC15",0.563592886811089,1.01143923551132,0.059,0.068,1
"LINC02585",0.563593387711205,-0.243699829044557,0.014,0.019,1
"RP11-124N2.1",0.563593387711205,0.525640496580202,0.014,0.019,1
"CYP2F1",0.563593387711205,0.65988402004194,0.014,0.019,1
"LMO1",0.564102652940861,-0.485928614588305,0.014,0.019,1
"NRARP",0.564167688008117,-0.298012215837576,0.036,0.03,1
"RP1-64K7.5",0.564273562978291,1.09641723635266,0.078,0.07,1
"CTC-344H19.4",0.564489286244545,2.51932947394274,0.017,0.022,1
"ZBTB32",0.564510246097371,-0.878862326566373,0.031,0.037,1
"ARHGEF40",0.564538006234192,0.481139296577981,0.571,0.571,1
"RP11-412N9.1",0.564612139666014,-2.5877956101509,0.014,0.019,1
"CTD-3195I5.3",0.564864282498634,0.62346875174455,0.008,0.012,1
"SGO1-AS1",0.564901922012664,0.754539699951321,0.275,0.297,1
"DAB2IP",0.564954854602524,0.565661158813466,0.056,0.064,1
"RP11-306M1.1",0.564958837066593,0.996509171078379,0.017,0.022,1
