"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"LINC01768",0.622267684124194,3.48980434182385,0,0.029,1
"RP11-96K19.4",0.622267684124194,3.17294182285617,0,0.029,1
"RP11-96K19.5",0.622267684124194,3.31638055321532,0,0.029,1
"CHIA",0.622267684124194,3.49209812236244,0,0.029,1
"LINC01762",0.622267684124194,2.62925770902075,0,0.029,1
"RP11-316M1.3",0.622267684124194,3.31485914091327,0,0.029,1
"RP11-98D18.15",0.622267684124194,3.05786554340464,0,0.029,1
"RP11-139D23.7",0.622267684124194,3.10626925710055,0,0.029,1
"IL6R-AS1",0.622267684124194,3.48556642914621,0,0.029,1
"HAPLN2",0.622267684124194,3.24568752687884,0,0.029,1
"RP11-66D17.14",0.622267684124194,3.49185371261787,0,0.029,1
"NTRK1",0.622267684124194,3.39867564701579,0,0.029,1
"FCRL3",0.622267684124194,3.46929471746167,0,0.029,1
"SPTA1",0.622267684124194,3.48824801371362,0,0.029,1
"RP11-536C5.2",0.622267684124194,3.5035750373102,0,0.029,1
"RP11-528G1.2",0.622267684124194,2.76956634546211,0,0.029,1
"RGS5-AS1",0.622267684124194,3.37584243969283,0,0.029,1
"RP11-306I1.2",0.622267684124194,3.46553892204816,0,0.029,1
"RP5-968D22.3",0.622267684124194,3.48764815249447,0,0.029,1
"SELE",0.622267684124194,3.38822454719966,0,0.029,1
"GORAB-AS1",0.622267684124194,3.48519367427825,0,0.029,1
"RP11-533E19.7",0.622267684124194,3.37371761214119,0,0.029,1
"LAMC2",0.622267684124194,3.51453053166239,0,0.029,1
"SMG7-AS1",0.622267684124194,3.4717660476454,0,0.029,1
"LINC01701",0.622267684124194,3.44074312175453,0,0.029,1
"RP11-404H1.1",0.622267684124194,3.50815917270688,0,0.029,1
"CAMSAP2",0.622267684124194,3.05490277826592,0,0.029,1
"TNNT2",0.622267684124194,3.41820258554652,0,0.029,1
"ADORA1",0.622267684124194,2.37542412664338,0,0.029,1
"RP11-450D21.4",0.622267684124194,3.5120367838869,0,0.029,1
"TMEM81",0.622267684124194,1.81411395570075,0,0.029,1
"NUAK2",0.622267684124194,3.51355752455314,0,0.029,1
"HSD11B1",0.622267684124194,3.48318347632428,0,0.029,1
"RP11-543B16.3",0.622267684124194,3.52494123008201,0,0.029,1
"RP11-61J19.6",0.622267684124194,3.41725328060611,0,0.029,1
"RP11-323I1.1",0.622267684124194,3.51292076057346,0,0.029,1
"SUSD4",0.622267684124194,3.51358564490202,0,0.029,1
"RP11-365O16.6",0.622267684124194,3.50817899140842,0,0.029,1
"MIXL1",0.622267684124194,3.34134435800035,0,0.029,1
"STUM",0.622267684124194,3.51572580521755,0,0.029,1
"LINC02814",0.622267684124194,3.51409549285505,0,0.029,1
"LINC01682",0.622267684124194,3.52196394752847,0,0.029,1
"LINC00582",0.622267684124194,3.47241157222062,0,0.029,1
"LINC01744",0.622267684124194,3.51622517565126,0,0.029,1
"RP11-193H5.1",0.622267684124194,3.5172701810649,0,0.029,1
"KMO",0.622267684124194,3.46145999074825,0,0.029,1
"RP11-561I11.4",0.622267684124194,3.50449677191378,0,0.029,1
"C1orf100",0.622267684124194,3.51258558723165,0,0.029,1
"RP11-488L18.8",0.622267684124194,2.66124446914979,0,0.029,1
"OR2L13",0.622267684124194,2.96716724378303,0,0.029,1
"OR2G6",0.622267684124194,3.50823032340539,0,0.029,1
"AC105393.1",0.622267684124194,3.51752730993946,0,0.029,1
"AC108488.4",0.622267684124194,3.0958451614383,0,0.029,1
"AC017053.1",0.622267684124194,3.51228621731564,0,0.029,1
"LINC00570",0.622267684124194,3.42412792414129,0,0.029,1
"AC009228.1",0.622267684124194,3.08491045796762,0,0.029,1
"ARNILA",0.622267684124194,3.0733215139437,0,0.029,1
"DTNB-AS1",0.622267684124194,3.49368712353244,0,0.029,1
"RP11-816B18.1",0.622267684124194,3.45745520101546,0,0.029,1
"RP11-78I14.1",0.622267684124194,3.26220449731559,0,0.029,1
"SOS1-IT1",0.622267684124194,3.32446880321924,0,0.029,1
"RP11-414K7.1",0.622267684124194,3.51618255849496,0,0.029,1
"EML4-AS1",0.622267684124194,3.49937694951252,0,0.029,1
"PPP1R21-DT",0.622267684124194,3.49511896504442,0,0.029,1
"LINC02579",0.622267684124194,3.43301475424076,0,0.029,1
"AC092431.3",0.622267684124194,3.47239062380604,0,0.029,1
"RP11-436H22.2",0.622267684124194,3.50959606444142,0,0.029,1
"FIGLA",0.622267684124194,3.51765470350731,0,0.029,1
"AC007040.8",0.622267684124194,3.5162202103584,0,0.029,1
"AC012494.1",0.622267684124194,3.49066261542438,0,0.029,1
"LRRTM1",0.622267684124194,2.44225677706746,0,0.029,1
"AC010105.1",0.622267684124194,3.51044931553908,0,0.029,1
"CD8B",0.622267684124194,3.51802676154169,0,0.029,1
"PLGLB2",0.622267684124194,3.49543784724664,0,0.029,1
"AC159540.2",0.622267684124194,3.27650655512903,0,0.029,1
"CNGA3",0.622267684124194,3.51364180025573,0,0.029,1
"AC013402.3",0.622267684124194,3.40408099717706,0,0.029,1
"LINC01114",0.622267684124194,2.61021769465879,0,0.029,1
"AC012360.6",0.622267684124194,3.4921542307504,0,0.029,1
"CD8B2",0.622267684124194,3.39945250134665,0,0.029,1
"LINC01123",0.622267684124194,3.12133214877937,0,0.029,1
"PAX8-AS1",0.622267684124194,3.19700689477379,0,0.029,1
"PAX8",0.622267684124194,3.38014566966104,0,0.029,1
"LINC01191",0.622267684124194,2.77671278467502,0,0.029,1
"STEAP3-AS1",0.622267684124194,3.34184288571535,0,0.029,1
"PROC",0.622267684124194,2.92534573790808,0,0.029,1
"AC097532.2",0.622267684124194,3.52006900562959,0,0.029,1
"RP11-352J13.1",0.622267684124194,2.96526499741636,0,0.029,1
"CCDC148-AS1",0.622267684124194,3.36523514742578,0,0.029,1
"AC005042.5",0.622267684124194,3.50421060639317,0,0.029,1
"FAP",0.622267684124194,3.49261844741764,0,0.029,1
"FIGN",0.622267684124194,3.49897940551958,0,0.029,1
"RAPGEF4-AS1",0.622267684124194,3.5228982337568,0,0.029,1
"RP11-171I2.5",0.622267684124194,2.44581013818626,0,0.029,1
"COL5A2",0.622267684124194,3.48885775182577,0,0.029,1
"RP11-647K16.1",0.622267684124194,2.81006915264822,0,0.029,1
"RP11-629B4.1",0.622267684124194,2.81056020634164,0,0.029,1
"LINC01923",0.622267684124194,3.52004830790003,0,0.029,1
"MPP4",0.622267684124194,2.47119318944275,0,0.029,1
"AC009965.2",0.622267684124194,3.51799085966475,0,0.029,1
"AC016903.2",0.622267684124194,3.39803765845816,0,0.029,1
"FAM237A",0.622267684124194,3.50856752746604,0,0.029,1
"CPO",0.622267684124194,3.51048220819815,0,0.029,1
"LINC01857",0.622267684124194,3.50142128052109,0,0.029,1
"FZD5",0.622267684124194,3.29144015056697,0,0.029,1
"AC006994.2",0.622267684124194,2.9740817158726,0,0.029,1
"RUFY4",0.622267684124194,3.44759536230123,0,0.029,1
"GPBAR1",0.622267684124194,3.15361861722972,0,0.029,1
"ABCB6",0.622267684124194,2.95455460320955,0,0.029,1
"TUBA4B",0.622267684124194,3.52571786085125,0,0.029,1
"LINC02832",0.622267684124194,3.38937960930435,0,0.029,1
"CCDC195",0.622267684124194,3.46096671566846,0,0.029,1
"AC096574.4",0.622267684124194,3.51220394394736,0,0.029,1
"HDAC4-AS1",0.622267684124194,2.89430385529976,0,0.029,1
"GPC1",0.622267684124194,3.21489334438582,0,0.029,1
"LINC01238",0.622267684124194,3.48585422119298,0,0.029,1
"LINC01880",0.622267684124194,3.51601337501522,0,0.029,1
"CHL1-AS2",0.622267684124194,3.50618651304754,0,0.029,1
"AC087430.1",0.622267684124194,3.44377699614627,0,0.029,1
"THRB-AS1",0.622267684124194,3.49336298351531,0,0.029,1
"RP11-2G22.1",0.622267684124194,3.49350264422138,0,0.029,1
"ACVR2B-AS1",0.622267684124194,3.52139618339271,0,0.029,1
"SCN5A",0.622267684124194,3.51127349677434,0,0.029,1
"ENTPD3",0.622267684124194,3.29720371936568,0,0.029,1
"PRKAR2A-AS1",0.622267684124194,3.02195332859938,0,0.029,1
"RP13-131K19.1",0.622267684124194,2.89496798057796,0,0.029,1
"MST1R",0.622267684124194,3.50515064776952,0,0.029,1
"SLC38A3",0.622267684124194,3.5039826433589,0,0.029,1
"RP11-330H6.7",0.622267684124194,2.58101937774279,0,0.029,1
"DNASE1L3",0.622267684124194,3.4694749968696,0,0.029,1
"SYNPR-AS1",0.622267684124194,3.49086847477775,0,0.029,1
"RP11-24O17.2",0.622267684124194,2.94529292429554,0,0.029,1
"VGLL3",0.622267684124194,3.50293212905687,0,0.029,1
"COL8A1",0.622267684124194,3.48222036237814,0,0.029,1
"DPPA2",0.622267684124194,3.48704307244732,0,0.029,1
"CFAP44-AS1",0.622267684124194,2.99340168529449,0,0.029,1
"CFAP91",0.622267684124194,2.22283543126347,0,0.029,1
"HGD",0.622267684124194,2.4021036497985,0,0.029,1
"FBXO40",0.622267684124194,3.49143425341314,0,0.029,1
"RP11-124N2.1",0.622267684124194,2.8099046536561,0,0.029,1
"RP11-71E19.1",0.622267684124194,3.49749079428523,0,0.029,1
"PLXNA1",0.622267684124194,3.20720962814771,0,0.029,1
"LINC02014",0.622267684124194,2.94175353398333,0,0.029,1
"RP11-517B11.7",0.622267684124194,2.94084648217151,0,0.029,1
"SLCO2A1",0.622267684124194,3.52283046054575,0,0.029,1
"KY",0.622267684124194,1.80391882265183,0,0.029,1
"TM4SF1",0.622267684124194,2.90470561155973,0,0.029,1
"LINC01214",0.622267684124194,3.5048828622334,0,0.029,1
"CLRN1-AS1",0.622267684124194,3.49813435721334,0,0.029,1
"ARHGEF26",0.622267684124194,2.71063317815308,0,0.029,1
"RP11-656A15.1",0.622267684124194,3.42594594492132,0,0.029,1
"LINC00880",0.622267684124194,3.49283097700188,0,0.029,1
"RP11-379F4.4",0.622267684124194,2.18382830134038,0,0.029,1
"RP11-16N11.2",0.622267684124194,3.34528326698636,0,0.029,1
"BCHE",0.622267684124194,3.48825281195977,0,0.029,1
"MECOM-AS1",0.622267684124194,3.50486413780738,0,0.029,1
"RP11-379K17.4",0.622267684124194,3.5000708245166,0,0.029,1
"TMEM212",0.622267684124194,2.90995257899154,0,0.029,1
"RP11-816B4.3",0.622267684124194,3.5160725516693,0,0.029,1
"AC007620.3",0.622267684124194,2.27168124780257,0,0.029,1
"RP11-145M9.6",0.622267684124194,3.43779045268017,0,0.029,1
"UTS2B",0.622267684124194,3.52008577049606,0,0.029,1
"POLN",0.622267684124194,3.3195362630926,0,0.029,1
"RP11-478C1.7",0.622267684124194,3.4175518485349,0,0.029,1
"LINC01396",0.622267684124194,3.50389898959675,0,0.029,1
"RP11-1406H17.3",0.622267684124194,3.46803654194573,0,0.029,1
"PPP2R2C",0.622267684124194,3.49185160699121,0,0.029,1
"AC006296.4",0.622267684124194,3.42761011080787,0,0.029,1
"RP11-446J8.1",0.622267684124194,3.51316029234122,0,0.029,1
"RP11-79E3.2",0.622267684124194,3.51906821797763,0,0.029,1
"PTTG2",0.622267684124194,3.50841250781444,0,0.029,1
"RP11-539G18.3",0.622267684124194,3.51895290051551,0,0.029,1
"DCAF4L1",0.622267684124194,0.966535931498813,0,0.029,1
"RP11-571I18.4",0.622267684124194,3.36788963685822,0,0.029,1
"LINC02283",0.622267684124194,3.44212769297338,0,0.029,1
"PDCL2",0.622267684124194,3.50872168822686,0,0.029,1
"RP11-725D20.1",0.622267684124194,3.50890869066769,0,0.029,1
"TECRL",0.622267684124194,3.51309804182664,0,0.029,1
"EPHA5-AS1",0.622267684124194,3.49603581092339,0,0.029,1
"TMPRSS11D",0.622267684124194,3.19500482116296,0,0.029,1
"SHROOM3-AS1",0.622267684124194,3.48829342274178,0,0.029,1
"RP11-377G16.2",0.622267684124194,3.37247232440779,0,0.029,1
"WDFY3-AS2",0.622267684124194,3.44307303849965,0,0.029,1
"C4orf36",0.622267684124194,3.26346702348844,0,0.029,1
"STPG2-AS1",0.622267684124194,3.47365173429345,0,0.029,1
"ADH6",0.622267684124194,3.46799805106736,0,0.029,1
"RP11-588P8.1",0.622267684124194,3.51724654162393,0,0.029,1
"RP11-13F20.1",0.622267684124194,3.51194603626541,0,0.029,1
"NPNT",0.622267684124194,3.14566883738461,0,0.029,1
"MIR302CHG",0.622267684124194,3.34868508144149,0,0.029,1
"LINC01378",0.622267684124194,3.47130357826427,0,0.029,1
"TNIP3",0.622267684124194,3.50753677926106,0,0.029,1
"SLC25A31",0.622267684124194,3.50578279306445,0,0.029,1
"SNHG27",0.622267684124194,3.45241154932437,0,0.029,1
"LINC01256",0.622267684124194,3.49263531681842,0,0.029,1
"LINC00616",0.622267684124194,3.51047412323499,0,0.029,1
"LINC00498",0.622267684124194,2.23550100949852,0,0.029,1
"RP11-392B6.1",0.622267684124194,3.40303444581825,0,0.029,1
"RP11-364L4.3",0.622267684124194,3.52209521917989,0,0.029,1
"MIR4453HG",0.622267684124194,3.47898985391353,0,0.029,1
"RP11-559F19.4",0.622267684124194,3.40670743037944,0,0.029,1
"LINC02268",0.622267684124194,3.49789526043914,0,0.029,1
"HPGD",0.622267684124194,2.8877001637132,0,0.029,1
"LINC02363",0.622267684124194,3.48624302195032,0,0.029,1
"RP11-326I11.7",0.622267684124194,2.74107006674501,0,0.029,1
"LINC02427",0.622267684124194,3.51304942457813,0,0.029,1
"CTD-2083E4.6",0.622267684124194,2.79658815122366,0,0.029,1
"RP11-810C16.2",0.622267684124194,3.49488423530567,0,0.029,1
"CTD-2256P15.1",0.622267684124194,3.23827737566513,0,0.029,1
"CTD-2256P15.2",0.622267684124194,2.77955614928904,0,0.029,1
"CTB-51A17.1",0.622267684124194,3.44623199123999,0,0.029,1
"CTD-2139B15.5",0.622267684124194,3.51577209784938,0,0.029,1
"CTD-2306M5.1",0.622267684124194,3.46974187804924,0,0.029,1
"CTD-2533K21.4",0.622267684124194,3.38692985744473,0,0.029,1
"CTD-3007L5.1",0.622267684124194,3.51892228738852,0,0.029,1
"LINC02064",0.622267684124194,3.5173026929374,0,0.029,1
"RP11-1108I11.1",0.622267684124194,3.51409841580546,0,0.029,1
"RP11-49C20.1",0.622267684124194,3.06662089829202,0,0.029,1
"CCDC152",0.622267684124194,3.52050032562043,0,0.029,1
"CTD-2201E18.5",0.622267684124194,3.51974266769547,0,0.029,1
"RP11-53O19.2",0.622267684124194,3.39741802594952,0,0.029,1
"CTD-2288O8.1",0.622267684124194,3.48139613121915,0,0.029,1
"CTD-2366F13.1",0.622267684124194,2.59096633607269,0,0.029,1
"PART1",0.622267684124194,3.04832555201089,0,0.029,1
"RNF180",0.622267684124194,3.47089712902478,0,0.029,1
"LINC02242",0.622267684124194,3.41086535968191,0,0.029,1
"LINC02144",0.622267684124194,2.97826752987747,0,0.029,1
"LINC00461",0.622267684124194,3.49840008490017,0,0.029,1
"LINC01554",0.622267684124194,3.44440986507058,0,0.029,1
"CTD-2260A17.1",0.622267684124194,3.4260044105638,0,0.029,1
"LINC02115",0.622267684124194,3.46745292866136,0,0.029,1
"CTC-499J9.1",0.622267684124194,3.5150194982547,0,0.029,1
"LVRN",0.622267684124194,3.09647504449961,0,0.029,1
"SEMA6A-AS2",0.622267684124194,3.5114866147219,0,0.029,1
"LINC00992",0.622267684124194,3.22158444188636,0,0.029,1
"LINC02148",0.622267684124194,3.50027536536001,0,0.029,1
"CTC-441N14.4",0.622267684124194,3.30090004555787,0,0.029,1
"IL13",0.622267684124194,2.43824803953223,0,0.029,1
"SHROOM1",0.622267684124194,2.66357430907201,0,0.029,1
"CTB-49A3.2",0.622267684124194,3.50758245959083,0,0.029,1
"CATSPER3",0.622267684124194,3.42950453117912,0,0.029,1
"LRRTM2",0.622267684124194,2.80126000649027,0,0.029,1
"ABLIM3",0.622267684124194,2.99574772823214,0,0.029,1
"CAMK2A",0.622267684124194,3.52468196629129,0,0.029,1
"SYNPO",0.622267684124194,3.48370745332025,0,0.029,1
"CTB-113P19.5",0.622267684124194,2.94439862320661,0,0.029,1
"CTC-436K13.1",0.622267684124194,3.4533363853532,0,0.029,1
"LINC01484",0.622267684124194,3.47437266279823,0,0.029,1
"RP11-843P14.1",0.622267684124194,3.16963452266709,0,0.029,1
"RP11-375B1.2",0.622267684124194,3.51509195942938,0,0.029,1
"UNC5A",0.622267684124194,3.51098267855002,0,0.029,1
"FGFR4",0.622267684124194,2.81374444594643,0,0.029,1
"SLC34A1",0.622267684124194,3.45216846154814,0,0.029,1
"FAM153A",0.622267684124194,3.47731644581661,0,0.029,1
"RP11-423H2.3",0.622267684124194,3.10378913887575,0,0.029,1
"CBY3",0.622267684124194,1.45644687122705,0,0.029,1
"FLT4",0.622267684124194,3.52168807091496,0,0.029,1
"CTC-338M12.14",0.622267684124194,3.50242829759238,0,0.029,1
"RP3-470L22.2",0.622267684124194,3.17035465553778,0,0.029,1
"RP11-203H2.2",0.622267684124194,3.51531464792268,0,0.029,1
"RP11-716O23.2",0.622267684124194,3.45113285008871,0,0.029,1
"ADTRP",0.622267684124194,3.48045304344754,0,0.029,1
"RP1-223E5.4",0.622267684124194,2.92949720298503,0,0.029,1
"RP1-258E1.2",0.622267684124194,2.3193070250662,0,0.029,1
"HFE",0.622267684124194,3.16378081337252,0,0.029,1
"RP1-45P21.8",0.622267684124194,2.55813314155499,0,0.029,1
"RP1-265C24.8",0.622267684124194,2.65013446402573,0,0.029,1
"HLA-F",0.622267684124194,3.50282065627276,0,0.029,1
"DDR1",0.622267684124194,3.51380425408551,0,0.029,1
"HSPA1L",0.622267684124194,3.21797049056684,0,0.029,1
"SLC44A4",0.622267684124194,3.49860193250473,0,0.029,1
"EHMT2-AS1",0.622267684124194,3.0945762378076,0,0.029,1
"TCP11",0.622267684124194,3.46853450077202,0,0.029,1
"DAAM2-AS1",0.622267684124194,3.45205475770851,0,0.029,1
"RP11-552E20.1",0.622267684124194,3.51678349616938,0,0.029,1
"PTCRA",0.622267684124194,3.45591847765306,0,0.029,1
"RP3-330M21.5",0.622267684124194,2.62924156476524,0,0.029,1
"SCIRT",0.622267684124194,3.43422696268124,0,0.029,1
"RUNX2-AS1",0.622267684124194,3.35507575784637,0,0.029,1
"CYP39A1",0.622267684124194,3.51742522185453,0,0.029,1
"SLC25A27",0.622267684124194,3.50287275239061,0,0.029,1
"GLYATL3",0.622267684124194,3.20810613707713,0,0.029,1
"FAM83B",0.622267684124194,3.52285681815064,0,0.029,1
"DST-AS1",0.622267684124194,3.47336203700685,0,0.029,1
"KCNQ5-AS1",0.622267684124194,3.20822241188914,0,0.029,1
"OOEP-AS1",0.622267684124194,3.50094789658033,0,0.029,1
"RP11-415D17.3",0.622267684124194,3.40564118361908,0,0.029,1
"LINC02540",0.622267684124194,3.51645251155703,0,0.029,1
"SH3BGRL2",0.622267684124194,3.51451279927709,0,0.029,1
"RP11-250B2.5",0.622267684124194,3.46861469537792,0,0.029,1
"MRAP2",0.622267684124194,3.52199356578447,0,0.029,1
"RP11-393I2.4",0.622267684124194,3.38876703812346,0,0.029,1
"GJA10",0.622267684124194,3.4942595678053,0,0.029,1
"EPHA7",0.622267684124194,3.48426709675586,0,0.029,1
"BVES-AS1",0.622267684124194,3.4725997817618,0,0.029,1
"RP5-1112D6.8",0.622267684124194,2.90503713817093,0,0.029,1
"LAMA4",0.622267684124194,3.50303535154081,0,0.029,1
"COL10A1",0.622267684124194,3.17501462850661,0,0.029,1
"CLVS2",0.622267684124194,3.16026990606367,0,0.029,1
"RP11-73O6.3",0.622267684124194,3.08833823220759,0,0.029,1
"VNN3",0.622267684124194,2.8568992424888,0,0.029,1
"RP1-12G14.7",0.622267684124194,3.48080635522359,0,0.029,1
"RP1-111C20.3",0.622267684124194,3.52166794612351,0,0.029,1
"PNLDC1",0.622267684124194,3.50546069748318,0,0.029,1
"RP3-428L16.1",0.622267684124194,3.02287965770646,0,0.029,1
"RP1-230L10.1",0.622267684124194,3.444164396452,0,0.029,1
"CCR6",0.622267684124194,3.15251566879188,0,0.029,1
"KIF25",0.622267684124194,3.4957848686161,0,0.029,1
"RP11-503C24.4",0.622267684124194,3.48253484573965,0,0.029,1
"LINC02519",0.622267684124194,3.18443857560771,0,0.029,1
"RP1-137D17.2",0.622267684124194,3.36220158273974,0,0.029,1
"DYNLT2",0.622267684124194,3.06293239590783,0,0.029,1
"RP11-1275H24.2",0.622267684124194,3.29671285006009,0,0.029,1
"OCM",0.622267684124194,3.33907576497704,0,0.029,1
"ZNF853",0.622267684124194,3.47440638264135,0,0.029,1
"RP5-959C21.1",0.622267684124194,3.51094126680536,0,0.029,1
"TMEM196",0.622267684124194,3.10084141013763,0,0.029,1
"KLHL7-DT",0.622267684124194,3.28917614673724,0,0.029,1
"STK31",0.622267684124194,3.52052265555431,0,0.029,1
"AC004485.3",0.622267684124194,3.50900595436775,0,0.029,1
"RP5-1055C4.1",0.622267684124194,3.46983899640431,0,0.029,1
"JAZF1-AS1",0.622267684124194,3.51641499172999,0,0.029,1
"NPC1L1",0.622267684124194,3.46339545676158,0,0.029,1
"AC092657.2",0.622267684124194,3.32673025857004,0,0.029,1
"AC020743.3",0.622267684124194,3.51856036377519,0,0.029,1
"RP11-636L15.1",0.622267684124194,3.51326353315758,0,0.029,1
"LINC01445",0.622267684124194,3.49832978920405,0,0.029,1
"ZNF735",0.622267684124194,3.51801770317136,0,0.029,1
"RP11-797H7.8",0.622267684124194,2.69132126230512,0,0.029,1
"RP11-328P23.4",0.622267684124194,3.49517838267904,0,0.029,1
"SPDYE8",0.622267684124194,3.14544858176374,0,0.029,1
"FKBP6",0.622267684124194,3.01045680917896,0,0.029,1
"CCL24",0.622267684124194,3.48660096556326,0,0.029,1
"UPK3B",0.622267684124194,3.46513830624771,0,0.029,1
"AC005522.7",0.622267684124194,3.12882887780839,0,0.029,1
"GNAT3",0.622267684124194,3.49830276723244,0,0.029,1
"PON1",0.622267684124194,3.10738208388148,0,0.029,1
"ASB4",0.622267684124194,3.49902635319497,0,0.029,1
"AC002451.3",0.622267684124194,3.42910010124146,0,0.029,1
"TMEM130",0.622267684124194,3.51385187478697,0,0.029,1
"UFSP1",0.622267684124194,2.9476820653339,0,0.029,1
"MUC17",0.622267684124194,3.50082107204907,0,0.029,1
"RP11-251G23.5",0.622267684124194,2.41810247206947,0,0.029,1
"GPR85",0.622267684124194,3.14170898348267,0,0.029,1
"CTA-343P13.1",0.622267684124194,3.38936438821664,0,0.029,1
"ASZ1",0.622267684124194,3.42096515163713,0,0.029,1
"RP4-742N3.1",0.622267684124194,3.51373526487017,0,0.029,1
"RP4-745K6.1",0.622267684124194,3.48839061686233,0,0.029,1
"ASB15-AS1",0.622267684124194,3.42879032208653,0,0.029,1
"CPA2",0.622267684124194,3.50087420353094,0,0.029,1
"RP11-2E11.6",0.622267684124194,3.00291813842442,0,0.029,1
"PODXL",0.622267684124194,3.37595842983479,0,0.029,1
"AC009542.2",0.622267684124194,3.06764081508787,0,0.029,1
"FAM180A",0.622267684124194,3.50351840683751,0,0.029,1
"MGAM2",0.622267684124194,3.49708768970196,0,0.029,1
"TRBV9",0.622267684124194,3.52191766815399,0,0.029,1
"TRBV27",0.622267684124194,3.51374041944911,0,0.029,1
"OR2A25",0.622267684124194,3.43509324373788,0,0.029,1
"CTAGE4",0.622267684124194,3.37924556277249,0,0.029,1
"GHET1",0.622267684124194,2.80290042607205,0,0.029,1
"RP5-820A21.2",0.622267684124194,3.34064960812425,0,0.029,1
"RP11-5C23.2",0.622267684124194,3.14245394827525,0,0.029,1
"TDRP",0.622267684124194,3.50126508139892,0,0.029,1
"XKR5",0.622267684124194,2.88982316805423,0,0.029,1
"RP11-981G7.1",0.622267684124194,3.0760387548719,0,0.029,1
"FAM167A",0.622267684124194,3.36681160174694,0,0.029,1
"RP11-23J14.2",0.622267684124194,3.52093341449793,0,0.029,1
"AC100802.3",0.622267684124194,3.44467262573708,0,0.029,1
"CTD-2530N21.5",0.622267684124194,2.60461830289363,0,0.029,1
"CTD-2530N21.6",0.622267684124194,3.52328722546807,0,0.029,1
"RP11-875O11.2",0.622267684124194,3.48060789860526,0,0.029,1
"RP11-213G6.2",0.622267684124194,3.47402237862095,0,0.029,1
"EPHX2",0.622267684124194,3.52054671574703,0,0.029,1
"PNOC",0.622267684124194,3.51885319667187,0,0.029,1
"RP11-863K10.7",0.622267684124194,3.24407768467292,0,0.029,1
"RP11-360L9.7",0.622267684124194,3.32119499484063,0,0.029,1
"RP11-412B14.1",0.622267684124194,3.48796100085436,0,0.029,1
"RP11-89A4.6",0.622267684124194,3.31849538088648,0,0.029,1
"RP11-546K22.1",0.622267684124194,2.90031448540845,0,0.029,1
"RP11-386G21.1",0.622267684124194,3.47845010107567,0,0.029,1
"RP11-16E18.3",0.622267684124194,3.27039290972633,0,0.029,1
"RP11-346I3.7",0.622267684124194,3.47090321474236,0,0.029,1
"RP11-23I22.1",0.622267684124194,3.12744553907864,0,0.029,1
"RP11-326E22.1",0.622267684124194,3.49033627565849,0,0.029,1
"LINC01607",0.622267684124194,3.37979790529721,0,0.029,1
"RP11-1149M10.2",0.622267684124194,3.5150936847981,0,0.029,1
"CA3-AS1",0.622267684124194,2.89268016792002,0,0.029,1
"RP11-317J10.4",0.622267684124194,3.52362926163364,0,0.029,1
"CTB-118P15.2",0.622267684124194,3.51125289630819,0,0.029,1
"RP11-662G23.1",0.622267684124194,3.48501530735082,0,0.029,1
"SLC26A7",0.622267684124194,2.54992541538655,0,0.029,1
"RP11-388K12.2",0.622267684124194,3.52196823442501,0,0.029,1
"CDH17",0.622267684124194,3.50986088479387,0,0.029,1
"KB-1608C10.2",0.622267684124194,3.51036241393359,0,0.029,1
"KB-1043D8.6",0.622267684124194,3.11750166212017,0,0.029,1
"KB-1208A12.3",0.622267684124194,3.35809431106585,0,0.029,1
"LINC01608",0.622267684124194,3.50810034623335,0,0.029,1
"CCN3",0.622267684124194,3.22009542140531,0,0.029,1
"FER1L6-AS2",0.622267684124194,3.1813229989421,0,0.029,1
"RP11-136O12.2",0.622267684124194,3.51255518752104,0,0.029,1
"PTCSC1",0.622267684124194,3.17997868808426,0,0.029,1
"COL22A1",0.622267684124194,3.5091928437288,0,0.029,1
"RP11-130C19.3",0.622267684124194,3.52620706680272,0,0.029,1
"LINC01231",0.622267684124194,3.46870586250927,0,0.029,1
"RP11-574F11.3",0.622267684124194,3.51443642461815,0,0.029,1
"LINC02851",0.622267684124194,3.33100208539768,0,0.029,1
"RP11-75C9.2",0.622267684124194,3.51758176945559,0,0.029,1
"RP11-74C3.1",0.622267684124194,2.20683574709122,0,0.029,1
"LINC01235",0.622267684124194,3.11156002087096,0,0.029,1
"ELAVL2",0.622267684124194,3.47543218502183,0,0.029,1
"RP11-575L7.4",0.622267684124194,3.04490099295987,0,0.029,1
"RP11-575L7.8",0.622267684124194,2.34894467485536,0,0.029,1
"RP11-204A14.1",0.622267684124194,3.51887908931477,0,0.029,1
"RP11-49O14.2",0.622267684124194,3.36218408996052,0,0.029,1
"RP11-54O15.4",0.622267684124194,3.24017564915529,0,0.029,1
"RP11-23J9.8",0.622267684124194,2.73232355186698,0,0.029,1
"PTCSC2",0.622267684124194,3.48090438867524,0,0.029,1
"RP11-60I3.4",0.622267684124194,2.99617993875638,0,0.029,1
"ALDOB",0.622267684124194,3.5250645983059,0,0.029,1
"RP11-410K21.2",0.622267684124194,3.45137587181762,0,0.029,1
"ASTN2-AS1",0.622267684124194,3.04596983723153,0,0.029,1
"GGTA1",0.622267684124194,2.91961839632542,0,0.029,1
"RP11-498E2.9",0.622267684124194,2.86736781615456,0,0.029,1
"RP11-269P11.2",0.622267684124194,2.7977966330201,0,0.029,1
"RP11-379C10.1",0.622267684124194,3.50097485971516,0,0.029,1
