"Cell","mapping_error_score","mapping_error_QC","UMAP1_projected","UMAP2_projected","predicted_CellType","predicted_CellType_prob","predicted_Pseudotime"
"S1PL08-15J-418-BL",14.8615914061318,"Pass",3.29920387268066,2.97741460800171,"MPP-MyLy",0.566666666666667,0.02812459
"S1PL08-17B-418-BL",11.5401772259127,"Pass",3.66112160682678,3.93806076049805,"MPP-MkEry",0.833333333333333,0.8256629
"S1PL08-17D-418-BL",15.9093552278784,"Pass",3.09659004211426,2.35033679008484,"MPP-MyLy",0.666666666666667,4.386719e-08
"S1PL08-17J-418-BL",13.2438536815901,"Pass",2.00155353546143,2.27189135551453,"HSC",0.366666666666667,0.0834963
"S1PL08-17L-418-BL",14.5757188205016,"Pass",2.62796473503113,2.68394613265991,"MPP-MyLy",0.566666666666667,0.05717022
"S1PL08-17N-418-BL",14.7327301222181,"Pass",4.24243783950806,0.711459398269653,"Early GMP",0.533333333333333,1.908095
"S1PL08-17P-418-BL",12.3367242525188,"Pass",3.99872589111328,1.46122050285339,"LMPP",0.533333333333333,0.1555173
"S1PL08-19B-418-BL",15.2202643992303,"Pass",3.39453387260437,2.70063471794128,"MPP-MkEry",0.4,0.058458735
"S1PL08-19D-418-BL",12.0515812802138,"Pass",2.27666544914246,2.50023531913757,"HSC",0.5,0.017963345
"S1PL08-19F-418-BL",14.1404988404423,"Pass",2.45810031890869,3.49964594841003,"HSC",0.733333333333333,0.0082452345
"S1PL08-19H-418-BL",14.2769543112576,"Pass",3.35706281661987,2.2196888923645,"MPP-MyLy",0.533333333333333,0.07091047
"S1PL08-19J-418-BL",16.1059474412838,"Pass",4.11866521835327,1.38269221782684,"LMPP",0.633333333333333,2.087791
"S1PL08-19L-418-BL",12.37438778288,"Pass",4.10556745529175,1.91839456558228,"LMPP",0.6,0.3463511
"S1PL08-19N-418-BL",12.3547786842027,"Pass",3.24262952804565,2.46762847900391,"MPP-MyLy",0.733333333333333,0.2668449
"S1PL08-21D-418-BL",13.2362603082413,"Pass",3.50565958023071,2.62740778923035,"MPP-MyLy",0.8,0.2502794
"S1PL08-21J-418-BL",11.8453137867676,"Pass",2.61684799194336,3.69258570671082,"HSC",0.533333333333333,0.0082453295
"S1PL08-21N-418-BL",14.1852360014709,"Pass",3.89316439628601,3.66983890533447,"MPP-MkEry",0.766666666666667,0.3623101
"S1PL08-23D-NOC156",11.5948441006423,"Pass",5.67281150817871,-1.02332139015198,"Early GMP",1,4.27827
"S1PL08-23F-NOC156",9.14190853723318,"Pass",4.0253438949585,0.759801506996155,"LMPP",0.966666666666667,1.803392
"S1PL08-23H-NOC156",8.007543813665,"Pass",2.61018848419189,3.48007082939148,"HSC",0.6,0.0082451595
"S1PL08-23J-NOC156",9.80917173563926,"Pass",3.10346221923828,3.32926225662231,"MPP-MkEry",0.433333333333333,0.01363214
"S1PL08-23L-NOC156",7.67999626052573,"Pass",2.22963953018188,3.75935459136963,"HSC",1,0.028824475
"S1PL08-23N-NOC156",9.40551588084517,"Pass",2.270991563797,3.60151624679565,"HSC",1,0.05236277
"S1PL09-01A-418-BL",16.2242049195868,"Pass",3.072429895401,1.87465369701385,"MPP-MyLy",0.6,0.5169446
"S1PL09-01C-418-BL",13.2632672955706,"Pass",3.71923041343689,2.01682567596436,"LMPP",0.533333333333333,0.2111371
"S1PL09-01G-418-BL",19.6666622399454,"Pass",2.63147926330566,2.78430819511414,"MPP-MyLy",0.5,0.027114755
"S1PL09-01I-418-BL",11.3788844895462,"Pass",4.38347482681274,4.1086688041687,"MEP",0.6,1.874363
"S1PL09-01K-418-BL",15.9333299364503,"Pass",3.19483971595764,1.91062700748444,"LMPP",0.566666666666667,0.49536565
"S1PL09-03A-418-BL",12.3309156395569,"Pass",3.43438768386841,0.558327913284302,"LMPP",0.9,1.26091
"S1PL09-03C-418-BL",11.9061613199091,"Pass",4.12312746047974,6.08676910400391,"MEP",0.966666666666667,3.330223
"S1PL09-03G-418-BL",15.3798989658454,"Pass",3.72351956367493,2.25005555152893,"LMPP",0.666666666666667,1.774447e-07
"S1PL09-03I-418-BL",12.932466514545,"Pass",2.4618239402771,3.04714703559875,"HSC",0.566666666666667,0.03275334
"S1PL09-05E-418-BL",12.8141445800323,"Pass",3.83780884742737,0.565233290195465,"LMPP",0.866666666666667,2.074919
"S1PL09-05I-418-BL",16.9003525660592,"Pass",3.16318583488464,2.2964563369751,"MPP-MyLy",0.6,5.88847812250546e-08
"S1PL09-05K-418-BL",14.3979315330164,"Pass",3.59702062606812,1.49365377426147,"LMPP",0.966666666666667,0.69352185
"S1PL09-05M-418-BL",13.0830758134948,"Pass",4.19311857223511,0.823550462722778,"LMPP",0.766666666666667,1.414483
"S1PL09-05O-418-BL",12.0032153293585,"Pass",3.59342074394226,1.39784753322601,"LMPP",0.933333333333333,0.60110415
"S1PL09-07C-418-BL",16.6617018480824,"Pass",3.85316848754883,3.17531824111938,"MPP-MkEry",0.633333333333333,0.00099460115
"S1PL09-07E-418-BL",13.8362724117677,"Pass",3.11513447761536,2.37215399742126,"MPP-MyLy",0.766666666666667,4.307679e-08
"S1PL09-07K-418-BL",15.007870009974,"Pass",3.47838926315308,2.43038392066956,"LMPP",0.5,0.063561815
"S1PL09-09A-418-BL",13.5345083202839,"Pass",3.42450046539307,2.18722152709961,"MPP-MyLy",0.4,0.07384826
"S1PL09-09E-418-BL",13.921765584223,"Pass",2.40972924232483,-1.75804805755615,"CLP",0.766666666666667,5.97979405687733
"S1PL09-09G-418-BL",14.4422146909722,"Pass",2.61960244178772,2.62210011482239,"MPP-MyLy",0.833333333333333,0.083826425
"S1PL09-09M-418-BL",12.5263738420673,"Pass",2.55052757263184,-1.45926225185394,"CLP",0.4,5.367134
"S1PL09-09O-418-BL",12.5934883786498,"Pass",-6.9253454208374,12.977292060852,"Stromal",1,0
"S1PL09-13I-418-BL",12.2862377841674,"Pass",3.97682666778564,3.23915195465088,"MPP-MkEry",1,0.00099465055
"S1PL09-13O-418-BL",12.8915388838398,"Pass",3.06818342208862,2.71919679641724,"MPP-MyLy",0.566666666666667,0.0609161381563927
"S1PL09-15A-418-BL",15.0108399455317,"Pass",2.76776456832886,3.10362100601196,"HSC",0.533333333333333,0.01431397
"S1PL09-17A-418-BL",14.0261212902152,"Pass",2.58625149726868,2.45721673965454,"MPP-MyLy",0.733333333333333,0.052547345
"S1PL09-17C-418-BL",12.2206768977265,"Pass",2.95044565200806,3.77669429779053,"MPP-MkEry",0.7,0.4960811
"S1PL09-17I-418-BL",13.5072895435392,"Pass",3.13380694389343,3.31826257705688,"HSC",0.5,0.013632185
"S1PL09-17K-418-BL",13.5345656794695,"Pass",4.59236145019531,1.52784693241119,"Early GMP",0.466666666666667,2.087791
"S1PL09-17M-418-BL",13.673889164345,"Pass",3.46243405342102,3.2843120098114,"MPP-MkEry",0.666666666666667,0.04771327
"S1PL09-17O-418-BL",14.5249869001229,"Pass",4.10379362106323,2.0227792263031,"LMPP",0.666666666666667,0.3463511
"S1PL09-19A-418-BL",14.9841442498319,"Pass",4.52138757705688,1.11749029159546,"Early GMP",0.9,2.695157
"S1PL09-19C-418-BL",13.7775140938544,"Pass",3.6263918876648,2.0548095703125,"LMPP",0.566666666666667,0.16773395
"S1PL09-19E-418-BL",15.9407913616331,"Pass",4.41450309753418,4.28849601745605,"MEP",0.566666666666667,2.643161
"S1PL09-19G-418-BL",17.7753791989827,"Pass",3.09850907325745,2.25854253768921,"MPP-MyLy",0.7,4.742398e-08
"S1PL09-19I-418-BL",15.3986144808489,"Pass",3.56140112876892,2.0983259677887,"LMPP",0.433333333333333,0.151412103105042
"S1PL09-19K-418-BL",15.8063442213567,"Pass",3.52083659172058,2.70447969436646,"MPP-MyLy",0.4,0.2941696
"S1PL09-19O-418-BL",11.4488344397339,"Pass",3.76075959205627,3.49995422363281,"MPP-MkEry",0.733333333333333,0.36231
"S1PL09-21A-418-BL",15.9299238508141,"Pass",3.37335872650146,2.81032991409302,"MPP-MyLy",0.566666666666667,0.030562135
"S1PL09-21E-418-BL",15.9457867956161,"Pass",3.37886071205139,2.19729447364807,"MPP-MyLy",0.5,0.072088675
"S1PL09-21G-418-BL",15.4223842120493,"Pass",3.39021873474121,3.08824181556702,"MPP-MkEry",0.633333333333333,0.2995384
"S1PL09-21I-418-BL",15.2180362242361,"Pass",3.70520758628845,3.63116645812988,"MPP-MkEry",0.9,0.3623101
"S1PL09-21M-418-BL",13.5857465001147,"Pass",-6.94295930862427,12.9534492492676,"Cycling Progenitor",0.2,0
"S1PL09-21O-418-BL",13.841619271059,"Pass",7.7773118019104,-3.15998816490173,"Early GMP",0.433333333333333,9.377376
"S1PL09-23A-NOC156",9.08248041252321,"Pass",2.73368382453918,-1.64486455917358,"MLP",0.838709677419355,5.27140046433218
"S1PL09-23C-NOC156",10.3033271382899,"Pass",-1.22694742679596,-2.50188326835632,"Large Pre-B",0.8,12.075925
"S1PL09-23E-NOC156",10.7927755653483,"Pass",5.9354887008667,1.35227489471436,"Cycling Progenitor",1,3.980379
"S1PL09-23G-NOC156",11.742283730136,"Pass",5.5904746055603,-0.0988507866859436,"Early GMP",0.9,3.810876
"S1PL09-23I-NOC156",6.97821343754463,"Pass",5.32394027709961,9.67431449890137,"CFU-E",0.933333333333333,10.10046
"S1PL09-23K-NOC156",9.43560769485467,"Pass",2.14687609672546,3.45914244651794,"HSC",0.966666666666667,0.03155449
"S1PL09-23M-NOC156",11.3490341762539,"Pass",2.64308428764343,-1.71040272712708,"MLP",0.733333333333333,5.3408205
"S1PL09-01D-418-BL",16.3222539172886,"Pass",-6.93235683441162,12.9575147628784,"Orthochromatic Erythroblast",0.733333333333333,0
"S1PL09-01J-418-BL",15.9139718547291,"Pass",3.91408705711365,3.58288836479187,"MPP-MkEry",0.933333333333333,0.36231005
"S1PL09-01N-418-BL",14.4960773529701,"Pass",3.51349949836731,1.50652968883514,"LMPP",0.9,0.68412155
"S1PL09-03F-418-BL",15.9183297881018,"Pass",3.88738989830017,3.54156756401062,"MPP-MkEry",0.8,0.3623101
"S1PL09-03J-418-BL",11.382394940725,"Pass",2.05273365974426,2.49525666236877,"HSC",0.566666666666667,0.1547504
"S1PL09-03N-418-BL",10.5965823100795,"Pass",3.57085418701172,1.59078729152679,"LMPP",0.9,0.3218801
"S1PL09-03P-418-BL",15.9514832798951,"Pass",3.51447916030884,1.74712991714478,"LMPP",0.6,0.2504979
"S1PL09-05B-418-BL",15.4170128182823,"Pass",3.95931959152222,2.44836831092834,"MPP-MkEry",0.433333333333333,1.5887035e-07
"S1PL09-07F-418-BL",14.29994679681,"Pass",3.04618525505066,2.5828492641449,"MPP-MyLy",0.633333333333333,0.0202441458944096
"S1PL09-07H-418-BL",15.5683158170512,"Pass",4.98055839538574,0.518168449401855,"Cycling Progenitor",0.433333333333333,2.267438
"S1PL09-07L-418-BL",14.8276674814376,"Pass",3.18064403533936,2.34190511703491,"MPP-MyLy",0.633333333333333,1.074944e-07
"S1PL09-07P-418-BL",14.0368443109072,"Pass",2.86235880851746,2.48086071014404,"HSC",0.466666666666667,0.044618995
"S1PL09-09B-418-BL",11.8843557444646,"Pass",4.24731826782227,1.1869922876358,"Early GMP",0.4,2.236308
"S1PL09-09F-418-BL",15.6406522681192,"Pass",3.34465980529785,3.10968232154846,"MPP-MkEry",0.633333333333333,0.2995384
"S1PL09-09J-418-BL",12.3340858086356,"Pass",3.10937404632568,3.09927606582642,"MPP-MkEry",0.4,8.062077e-08
"S1PL09-11B-418-BL",12.8107168803772,"Pass",3.11376428604126,2.32033038139343,"MPP-MyLy",0.6,4.6238385e-08
"S1PL09-11D-418-BL",11.7204721357137,"Pass",2.85046529769897,3.49680852890015,"HSC",0.6,0.01363225
"S1PL09-11J-418-BL",10.5052655058379,"Pass",2.76522350311279,3.19788575172424,"MPP-MkEry",0.433333333333333,0.00108705795
"S1PL09-11L-418-BL",11.6765313112302,"Pass",2.31097412109375,3.62908577919006,"HSC",0.8,0.01562425
"S1PL09-11P-418-BL",15.3862947972684,"Pass",3.20565605163574,1.90648519992828,"MPP-MyLy",0.5,0.4950536
"S1PL09-13H-418-BL",14.7547391486482,"Pass",-6.94621181488037,12.9538707733154,"Stromal",1,0
"S1PL09-13J-418-BL",16.4464583306516,"Pass",-6.93351411819458,12.9573583602905,"HSC",0.866666666666667,0
"S1PL09-13P-418-BL",13.5307263241792,"Pass",2.60429668426514,3.2991406917572,"HSC",0.766666666666667,0.1752553
"S1PL09-15D-418-BL",12.2891880988767,"Pass",2.97789907455444,2.84107303619385,"MPP-MyLy",0.566666666666667,0.336270696387976
"S1PL09-15H-418-BL",17.7066150730366,"Pass",2.5036735534668,3.15988302230835,"HSC",0.7,0.000705423
"S1PL09-15J-418-BL",15.8150181131996,"Pass",3.17705297470093,3.00156664848328,"MPP-MyLy",0.433333333333333,1.5136155e-07
"S1PL09-15N-418-BL",8.64006321874542,"Pass",1.97154426574707,2.15688681602478,"HSC",0.366666666666667,0.083496295
"S1PL09-15P-418-BL",14.320753281946,"Pass",2.14151477813721,2.44673705101013,"MPP-MyLy",0.3,0.025855325
"S1PL09-17B-418-BL",12.1709123501553,"Pass",3.25790524482727,2.91518759727478,"MPP-MkEry",0.433333333333333,0.042522215
"S1PL09-17F-418-BL",10.5480744972206,"Pass",2.24063396453857,3.16692757606506,"HSC",0.966666666666667,0.006318298
"S1PL09-17J-418-BL",13.3984834262303,"Pass",3.25827121734619,2.57286190986633,"MPP-MyLy",0.433333333333333,0.09108957
"S1PL09-17L-418-BL",10.377697664698,"Pass",2.89122200012207,1.83288705348969,"Cycling Progenitor",0.266666666666667,0.0065490315
"S1PL09-17N-418-BL",15.1474917657947,"Pass",3.59608697891235,2.67628192901611,"MPP-MyLy",0.5,0.3565202
"S1PL09-17P-418-BL",12.1746519016718,"Pass",2.98466420173645,2.37760901451111,"MPP-MkEry",0.333333333333333,0.15576085
"S1PL09-19B-418-BL",14.4625906501433,"Pass",3.44923257827759,2.84813857078552,"MPP-MyLy",0.6,0.2418839
"S1PL09-19D-418-BL",14.6051789815231,"Pass",2.98426342010498,3.38315153121948,"HSC",0.533333333333333,0.013632185
"S1PL09-19F-418-BL",12.9327611019691,"Pass",3.36568164825439,2.4086639881134,"MPP-MyLy",0.4,0.03871974
"S1PL09-19H-418-BL",15.6652753785348,"Pass",3.7606782913208,2.56676459312439,"MPP-MkEry",0.433333333333333,0.356520079937297
"S1PL09-19J-418-BL",15.3801885736859,"Pass",3.31702351570129,2.32765746116638,"LMPP",0.5,0.05930094
"S1PL09-19L-418-BL",15.5751516984338,"Pass",3.88171100616455,2.89592909812927,"MPP-MkEry",0.67741935483871,0.010168904
"S1PL09-19N-418-BL",15.0276716477668,"Pass",3.44134092330933,2.99061679840088,"LMPP",0.4,0.100542521982964
"S1PL09-19P-418-BL",16.5184736256827,"Pass",4.13337469100952,3.70147085189819,"MPP-MkEry",0.5,1.022456
"S1PL09-21B-418-BL",10.8471810776483,"Pass",2.87957572937012,3.33953714370728,"MPP-MkEry",0.4,0.013632185
"S1PL09-21F-418-BL",11.3266748904024,"Pass",5.30211687088013,1.33889377117157,"Cycling Progenitor",0.533333333333333,3.18434720646234
"S1PL09-21H-418-BL",13.5425324981042,"Pass",4.60424470901489,4.08082246780396,"MEP",0.548387096774194,2.643161
"S1PL09-21J-418-BL",16.9526864487381,"Pass",4.67884111404419,4.87293148040771,"MEP",0.966666666666667,2.4189215
"S1PL09-21N-418-BL",14.2270981152131,"Pass",3.91189002990723,1.83870160579681,"LMPP",0.666666666666667,0.34635115
"S1PL09-21P-418-BL",13.0669972218037,"Pass",2.78678035736084,2.34557843208313,"MPP-MyLy",0.433333333333333,0.36665755
"S1PL09-23B-NOC156",7.63531637003382,"Pass",6.34118032455444,1.15688955783844,"Cycling Progenitor",1,4.47861200650524
"S1PL09-23D-NOC156",7.80017314501087,"Pass",3.47872877120972,2.68605732917786,"MPP-MyLy",0.533333333333333,0.24632635
"S1PL09-23F-NOC156",7.81768102862439,"Pass",2.7059178352356,4.06075668334961,"MPP-MkEry",0.6,0.496081076774045
"S1PL09-23H-NOC156",8.83723907652282,"Pass",3.05966114997864,1.76241087913513,"MPP-MyLy",0.5,0.2957763
"S1PL09-23J-NOC156",9.67006248403965,"Pass",2.37124967575073,2.60599994659424,"HSC",0.633333333333333,0.15475045
"S1PL09-23L-NOC156",7.07650787178081,"Pass",1.31645655632019,3.58320212364197,"HSC",1,4.6831185e-07
"S1PL09-23N-NOC156",13.0583548651206,"Pass",4.89591598510742,-2.03069138526917,"Pre-pDC",0.833333333333333,6.302383
"S1PL10-01A-418-BL",18.174389492303,"Pass",3.36656928062439,1.23242449760437,"LMPP",0.8,0.60246565
"S1PL10-01C-418-BL",14.8711845495643,"Pass",3.54227638244629,0.879262149333954,"LMPP",0.833333333333333,1.26091
"S1PL10-01E-418-BL",15.8808871892275,"Pass",-6.94735670089722,12.9529056549072,"Stromal",1,0
"S1PL10-01G-418-BL",13.2247586128214,"Pass",3.01820254325867,2.80556201934814,"MPP-MkEry",0.4,0.3064374
"S1PL10-01I-418-BL",14.2370322358241,"Pass",3.87350296974182,1.57800233364105,"LMPP",0.966666666666667,0.091931485
"S1PL10-01M-418-BL",15.721602268136,"Pass",3.05617380142212,2.15725874900818,"MPP-MyLy",0.633333333333333,0.228298338414526
"S1PL10-03E-418-BL",15.2911673154964,"Pass",3.17028021812439,2.234215259552,"MPP-MyLy",0.5,9.4057585e-08
"S1PL10-03K-418-BL",16.1597751121042,"Pass",3.353271484375,1.92773365974426,"MPP-MyLy",0.566666666666667,0.4286897
"S1PL10-03M-418-BL",13.730349592155,"Pass",3.01685690879822,2.92360615730286,"MPP-MyLy",0.466666666666667,0.23987225
"S1PL10-03O-418-BL",13.1777557793231,"Pass",3.19049167633057,1.89196157455444,"LMPP",0.6,0.51696515
"S1PL10-05C-418-BL",16.0352152377058,"Pass",3.1209888458252,2.13802933692932,"MPP-MyLy",0.666666666666667,6.007038e-08
"S1PL10-05G-418-BL",15.3077202304964,"Pass",4.09430503845215,2.46338224411011,"MPP-MkEry",0.466666666666667,1.632175e-07
"S1PL10-05I-418-BL",11.0620074859512,"Pass",3.1784188747406,2.348881483078,"MPP-MyLy",0.533333333333333,1.12632e-07
"S1PL10-05O-418-BL",13.5074123235334,"Pass",2.97118234634399,2.68409585952759,"MPP-MyLy",0.666666666666667,0.062256425
"S1PL10-07I-418-BL",13.0846590028922,"Pass",1.90817821025848,2.95959615707397,"HSC",0.833333333333333,2.390959e-07
"S1PL10-07O-418-BL",15.7897598626502,"Pass",2.9536337852478,2.69658207893372,"MPP-MyLy",0.633333333333333,0.061223915
"S1PL10-09C-418-BL",13.2733300880331,"Pass",2.34702730178833,2.77994608879089,"MPP-MyLy",0.7,0.001168294
"S1PL10-09E-418-BL",15.6619330550252,"Pass",-6.95022583007812,12.9506750106812,"Pro-B VDJ",0.266666666666667,0
"S1PL10-09G-418-BL",8.47878478050015,"Pass",4.38012361526489,1.20142674446106,"LMPP",0.633333333333333,2.20426080596986
"S1PL10-11A-418-BL",16.5988632078969,"Pass",2.12883710861206,2.8459460735321,"HSC",0.8,0.0048629165
"S1PL10-11C-418-BL",14.0697317888809,"Pass",3.17795181274414,2.1518120765686,"MPP-MyLy",0.6,0.068437355
"S1PL10-11I-418-BL",11.9435025937655,"Pass",3.6269097328186,1.70376741886139,"LMPP",0.8,0.2251084
"S1PL10-11K-418-BL",11.7828516035976,"Pass",3.227778673172,2.37438678741455,"LMPP",0.433333333333333,0.2123567
"S1PL10-11M-418-BL",13.9631699419417,"Pass",2.56033658981323,3.24680185317993,"HSC",0.6,0.1752553
"S1PL10-13A-418-BL",14.9082009276352,"Pass",2.61722016334534,2.32600569725037,"MPP-MyLy",0.6,0.0028067835
"S1PL10-13C-418-BL",14.3432458943536,"Pass",2.8959813117981,3.78450322151184,"MPP-MkEry",0.566666666666667,0.4960811
"S1PL10-13E-418-BL",12.3008108983898,"Pass",2.5240170955658,2.82142400741577,"MPP-MyLy",0.566666666666667,0.012686955
"S1PL10-13I-418-BL",15.3538060577716,"Pass",2.52332448959351,3.53974008560181,"HSC",0.733333333333333,0.008245325
"S1PL10-13O-418-BL",14.6449513218023,"Pass",3.49449253082275,2.9298107624054,"MPP-MkEry",0.6,0.07257358
"S1PL10-15M-418-BL",10.7674681219485,"Pass",2.5831995010376,2.36448168754578,"MPP-MkEry",0.419354838709677,0.038956265
"S1PL10-17I-418-BL",11.6291921307908,"Pass",3.74530267715454,2.25040125846863,"LMPP",0.4,1.7112155e-07
"S1PL10-17K-418-BL",12.7932538237635,"Pass",4.71343803405762,1.48125433921814,"Early GMP",0.5,2.695157
"S1PL10-17M-418-BL",12.3096274630122,"Pass",2.28245878219604,2.09752798080444,"LMPP",0.466666666666667,3.438239e-08
"S1PL10-17O-418-BL",14.458955999781,"Pass",5.42607355117798,-0.495591700077057,"Early GMP",0.8,4.4874885
"S1PL10-19A-418-BL",13.1064448659342,"Pass",4.29524612426758,1.14925527572632,"Early GMP",0.666666666666667,1.74162
"S1PL10-19C-418-BL",14.9203143599071,"Pass",2.69381356239319,2.03811764717102,"MPP-MyLy",0.5,0.04552417
"S1PL10-19G-418-BL",14.5945246829689,"Pass",3.04203033447266,3.07021117210388,"MPP-MkEry",0.433333333333333,1.699359e-07
"S1PL10-19I-418-BL",15.6328168046531,"Pass",3.38176226615906,1.18032157421112,"LMPP",0.741935483870968,0.635727606918045
"S1PL10-19K-418-BL",13.8226609807456,"Pass",5.60599279403687,-0.669461011886597,"Early GMP",0.966666666666667,4.734279
"S1PL10-19M-418-BL",13.2190877039629,"Pass",1.79336071014404,2.98163557052612,"HSC",0.7,0.01922579
"S1PL10-19O-418-BL",15.5235006716937,"Pass",-10.2834510803223,-3.330650806427,"NK",0.933333333333333,0
"S1PL10-21A-418-BL",13.2435997163695,"Pass",3.31488108634949,3.74786376953125,"MPP-MkEry",0.9,0.32701785
"S1PL10-21C-418-BL",12.6937116965209,"Pass",3.52994894981384,3.22414684295654,"MPP-MkEry",0.8,0.03892205
"S1PL10-21E-418-BL",16.1212636557436,"Pass",-6.95961999893188,12.9400968551636,"HSC",0.666666666666667,0
"S1PL10-21G-418-BL",13.9123319554158,"Pass",3.3575484752655,3.10691952705383,"MPP-MkEry",0.67741935483871,0.2995384
"S1PL10-21I-418-BL",14.022283705295,"Pass",2.77397632598877,3.90220761299133,"MPP-MkEry",0.633333333333333,0.4960811
"S1PL10-21K-418-BL",14.8532321308206,"Pass",4.92933750152588,5.41988182067871,"MEP",0.966666666666667,3.445772
"S1PL10-21M-418-BL",9.3948681667334,"Pass",4.71434259414673,5.63118886947632,"MEP",0.966666666666667,3.445772
"S1PL10-23C-NOC156",11.0748833221326,"Pass",1.6729599237442,-2.2710235118866,"Pre-ProB",0.933333333333333,6.74490926824511
"S1PL10-23E-NOC156",6.09390500098509,"Pass",4.61038589477539,10.0462856292725,"CFU-E",0.833333333333333,11.39478
"S1PL10-23G-NOC156",9.90827261401179,"Pass",3.27111554145813,-0.762503802776337,"LMPP",0.533333333333333,4.43085297046678
"S1PL10-23I-NOC156",8.97467541244356,"Pass",2.99887251853943,2.45714640617371,"MPP-MyLy",0.833333333333333,1.699359e-08
"S1PL10-23K-NOC156",8.47943972238293,"Pass",1.46117222309113,3.50847935676575,"HSC",1,3.940143e-07
"S1PL10-23M-NOC156",8.43067999485416,"Pass",1.59586620330811,3.77913308143616,"HSC",1,6.066318e-07
"S1PL10-01D-418-BL",16.8685003757525,"Pass",3.23523902893066,1.86389827728271,"LMPP",0.666666666666667,0.5338474
"S1PL10-01F-418-BL",11.6707239106457,"Pass",3.47946286201477,1.81610345840454,"MPP-MyLy",0.466666666666667,0.4928181
"S1PL10-01J-418-BL",15.6558869036997,"Pass",3.68523025512695,2.89307951927185,"MPP-MkEry",0.533333333333333,0.02679959
"S1PL10-01L-418-BL",12.6796016784068,"Pass",3.02494549751282,2.98773527145386,"HSC",0.4,0.1500815
"S1PL10-01N-418-BL",14.6708522054476,"Pass",3.20354557037354,2.42869234085083,"MPP-MyLy",0.666666666666667,0.22129995
"S1PL10-03B-418-BL",11.7167703663687,"Pass",3.46838426589966,2.35060954093933,"MPP-MyLy",0.633333333333333,0.070233165
"S1PL10-03H-418-BL",16.4294532608555,"Pass",3.04276371002197,2.29685759544373,"MPP-MyLy",0.6,4.781918e-08
"S1PL10-03J-418-BL",15.1422356342123,"Pass",3.31990003585815,2.80772662162781,"MPP-MyLy",0.666666666666667,0.051224335
"S1PL10-03L-418-BL",12.9203784354578,"Pass",2.95351457595825,2.7439432144165,"MPP-MyLy",0.4,0.02938021
"S1PL10-03N-418-BL",13.1667005253999,"Pass",3.42809319496155,0.891560196876526,"LMPP",1,1.26091
"S1PL10-03P-418-BL",12.1866939913698,"Pass",3.49373817443848,1.60685658454895,"LMPP",0.709677419354839,0.30858755
"S1PL10-05B-418-BL",14.681197302236,"Pass",2.7333779335022,3.25963544845581,"HSC",0.433333333333333,0.0007054159
"S1PL10-05D-418-BL",11.541364061961,"Pass",3.49038672447205,1.79769194126129,"LMPP",0.566666666666667,0.273112825863767
"S1PL10-05F-418-BL",16.1800150814987,"Pass",3.58450865745544,1.65603828430176,"LMPP",0.633333333333333,0.25412065
"S1PL10-05H-418-BL",13.7247172050507,"Pass",3.46347403526306,2.24614715576172,"MPP-MyLy",0.6,0.074009445
"S1PL10-05J-418-BL",13.3207137744406,"Pass",2.05901050567627,2.40855813026428,"HSC",0.466666666666667,0.02326677
"S1PL10-07D-418-BL",13.6313563426889,"Pass",3.34856700897217,2.4347562789917,"MPP-MyLy",0.533333333333333,0.02690238
"S1PL10-07F-418-BL",13.4295203080397,"Pass",2.89485120773315,2.33346462249756,"MPP-MyLy",0.7,0.05697558
"S1PL10-07H-418-BL",12.1755191694234,"Pass",3.55992698669434,3.24728441238403,"MPP-MkEry",0.866666666666667,0.036354225
"S1PL10-07N-418-BL",13.8004520420677,"Pass",3.24552917480469,1.50125682353973,"LMPP",0.733333333333333,0.29577635
"S1PL10-09B-418-BL",14.7093746041118,"Pass",3.31169271469116,2.91209936141968,"MPP-MyLy",0.433333333333333,0.040167965
"S1PL10-09H-418-BL",13.8076874159215,"Pass",2.83986353874207,4.0382137298584,"MPP-MkEry",0.633333333333333,0.4960811
"S1PL10-09L-418-BL",15.4625220700712,"Pass",2.99376583099365,2.40160036087036,"MPP-MyLy",0.566666666666667,0.15785495
"S1PL10-09P-418-BL",11.2978038828268,"Pass",3.13444018363953,2.1530339717865,"MPP-MyLy",0.833333333333333,5.29567813522278e-08
"S1PL10-11B-418-BL",15.8883709479722,"Pass",3.07137203216553,3.20312237739563,"MPP-MkEry",0.5,9.366237e-08
"S1PL10-11H-418-BL",12.3735744986964,"Pass",1.85271334648132,2.5753538608551,"HSC",0.433333333333333,0.0048630175
"S1PL10-11J-418-BL",15.0375615599967,"Pass",1.75906717777252,-2.19202017784119,"MPP-MyLy",0.233333333333333,6.512069
"S1PL10-11L-418-BL",15.2039436010601,"Pass",2.92173933982849,3.77670001983643,"MPP-MkEry",0.566666666666667,0.4960811
"S1PL10-11N-418-BL",13.0027549031845,"Pass",2.610675573349,2.50806951522827,"MPP-MyLy",0.633333333333333,0.042231235
"S1PL10-13J-418-BL",15.2301400697693,"Pass",-6.92142486572266,12.9772624969482,"MPP-MyLy",0.566666666666667,0
"S1PL10-13L-418-BL",13.522859100038,"Pass",3.20902132987976,2.43874192237854,"MPP-MyLy",0.6,0.22514465
"S1PL10-15H-418-BL",10.968045284886,"Pass",1.75059270858765,3.06274700164795,"HSC",1,0.033411365
"S1PL10-15N-418-BL",11.3228622802209,"Pass",1.86818933486938,2.18757891654968,"HSC",0.4,0.08349628
